0,0,107,124,140
0,1,140,154,171
0,2,133,145,158
0,3,179,189,200
0,4,193,201,210
0,5,206,211,218
0,6,206,211,218
0,7,207,213,220
0,8,202,209,217
0,9,27,28,29
1,0,74,79,88
1,1,129,133,141
1,2,111,114,119
1,3,195,193,195
1,4,219,217,218
1,5,232,229,229
1,6,231,228,229
1,7,232,228,229
1,8,236,234,234
1,9,34,33,33
2,0,90,94,102
2,1,20,36,51
2,2,45,51,58
2,3,92,85,86
2,4,171,158,152
2,5,200,187,183
2,6,179,157,151
2,7,186,169,166
2,8,180,174,172
2,9,21,20,20
3,0,76,87,97
3,1,18,36,50
3,2,51,50,54
3,3,107,100,98
3,4,117,106,100
3,5,101,92,90
3,6,127,118,112
3,7,79,73,73
3,8,48,48,48
3,9,4,4,4
4,0,54,63,69
4,1,60,61,60
4,2,88,87,90
4,3,75,73,79
4,4,81,81,85
4,5,98,97,101
4,6,94,95,98
4,7,40,45,47
4,8,51,56,56
4,9,3,4,4
5,0,12,13,14
5,1,12,13,12
5,2,6,7,8
5,3,5,6,7
5,4,3,4,5
5,5,7,7,7
5,6,4,5,6
5,7,2,3,4
5,8,3,4,4
5,9,0,1,1
