0,0,3,22,35
0,1,3,26,40
0,2,3,28,43
0,3,3,30,47
0,4,3,31,49
0,5,3,31,49
0,6,3,32,49
0,7,4,32,51
0,8,4,34,53
0,9,4,33,52
0,10,4,33,52
0,11,4,33,52
0,12,4,34,54
0,13,4,35,55
0,14,4,35,55
0,15,4,34,55
0,16,4,35,55
0,17,4,35,55
0,18,4,35,55
0,19,4,35,55
0,20,4,34,54
0,21,4,32,51
0,22,3,25,39
1,0,3,28,43
1,1,4,32,50
1,2,4,33,52
1,3,4,36,56
1,4,4,41,64
1,5,4,39,61
1,6,4,38,61
1,7,5,41,65
1,8,5,42,66
1,9,4,40,64
1,10,4,38,61
1,11,5,42,67
1,12,5,43,68
1,13,5,45,70
1,14,5,42,66
1,15,32,78,103
1,16,28,92,128
1,17,9,45,68
1,18,4,38,60
1,19,4,38,60
1,20,4,38,59
1,21,4,37,58
1,22,4,30,47
2,0,4,35,55
2,1,5,41,65
2,2,6,44,69
2,3,18,65,97
2,4,54,111,143
2,5,25,74,105
2,6,16,74,111
2,7,14,72,108
2,8,18,67,100
2,9,24,68,97
2,10,5,44,69
2,11,5,43,69
2,12,5,45,71
2,13,5,46,72
2,14,5,43,68
2,15,51,125,166
2,16,38,128,180
2,17,45,104,136
2,18,5,43,69
2,19,5,43,68
2,20,5,42,67
2,21,5,41,66
2,22,4,35,55
3,0,7,29,46
3,1,8,39,61
3,2,8,42,67
3,3,20,87,132
3,4,28,106,159
3,5,40,106,148
3,6,32,97,140
3,7,24,103,155
3,8,17,91,142
3,9,28,82,119
3,10,31,90,128
3,11,7,54,86
3,12,6,51,81
3,13,5,50,78
3,14,6,50,79
3,15,20,84,123
3,16,69,128,158
3,17,32,75,101
3,18,5,50,79
3,19,5,50,79
3,20,5,49,78
3,21,5,48,76
3,22,4,41,65
4,0,5,18,28
4,1,5,21,34
4,2,4,22,36
4,3,5,23,36
4,4,6,23,38
4,5,12,39,58
4,6,26,63,88
4,7,32,86,121
4,8,40,97,134
4,9,33,135,199
4,10,53,154,208
4,11,48,138,187
4,12,21,90,133
4,13,6,58,92
4,14,6,58,92
4,15,6,58,91
4,16,6,58,92
4,17,6,58,92
4,18,6,58,91
4,19,6,57,91
4,20,6,58,91
4,21,6,56,89
4,22,5,48,76
5,0,5,17,28
5,1,5,18,28
5,2,5,19,31
5,3,5,19,31
5,4,6,21,34
5,5,6,22,35
5,6,6,23,37
5,7,7,28,44
5,8,8,29,47
5,9,10,35,55
5,10,17,57,85
5,11,18,69,104
5,12,27,78,110
5,13,11,60,94
5,14,8,59,92
5,15,8,62,97
5,16,11,74,115
5,17,19,95,142
5,18,17,91,139
5,19,14,79,124
5,20,15,79,123
5,21,17,75,115
5,22,11,51,79
6,0,11,26,40
6,1,17,51,77
6,2,13,39,61
6,3,9,26,41
6,4,10,26,41
6,5,9,26,41
6,6,11,32,50
6,7,12,32,51
6,8,13,36,55
6,9,12,35,55
6,10,12,36,57
6,11,12,40,62
6,12,12,40,62
6,13,14,48,76
6,14,14,52,81
6,15,13,48,75
6,16,19,66,102
6,17,28,88,127
6,18,12,41,63
6,19,13,42,65
6,20,13,46,72
6,21,20,59,87
6,22,8,27,44
7,0,15,46,70
7,1,12,48,74
7,2,15,59,89
7,3,12,42,64
7,4,11,37,56
7,5,9,34,52
7,6,9,33,49
7,7,5,23,36
7,8,4,20,32
7,9,3,18,29
7,10,3,17,27
7,11,3,19,30
7,12,3,20,31
7,13,4,27,42
7,14,5,40,63
7,15,6,44,69
7,16,7,60,95
7,17,10,75,118
7,18,10,66,104
7,19,13,59,91
7,20,17,56,86
7,21,15,48,76
7,22,8,23,36
8,0,2,11,17
8,1,2,12,19
8,2,2,14,21
8,3,2,14,22
8,4,2,14,22
8,5,6,20,32
8,6,29,64,90
8,7,12,36,53
8,8,14,38,52
8,9,4,31,48
8,10,4,37,59
8,11,5,44,69
8,12,11,65,100
8,13,11,91,143
8,14,14,112,175
8,15,19,123,188
8,16,19,127,194
8,17,27,143,214
8,18,17,128,200
8,19,14,113,177
8,20,12,94,147
8,21,15,96,150
8,22,11,41,62
9,0,1,9,13
9,1,2,12,19
9,2,2,12,18
9,3,3,17,28
9,4,3,22,34
9,5,7,35,55
9,6,22,74,109
9,7,22,79,115
9,8,11,48,75
9,9,4,33,51
9,10,4,28,44
9,11,6,45,71
9,12,8,66,105
9,13,8,70,110
9,14,8,72,113
9,15,39,125,173
9,16,29,124,181
9,17,18,101,151
9,18,9,79,125
9,19,9,80,126
9,20,9,81,127
9,21,9,80,126
9,22,6,55,87
10,0,4,29,46
10,1,4,34,55
10,2,4,26,41
10,3,15,56,84
10,4,24,92,138
10,5,18,64,96
10,6,18,64,98
10,7,14,55,84
10,8,7,34,53
10,9,5,26,41
10,10,6,39,62
10,11,4,42,67
10,12,5,43,68
10,13,5,44,69
10,14,5,44,70
10,15,7,48,75
10,16,10,57,87
10,17,5,47,74
10,18,5,48,75
10,19,5,48,77
10,20,5,49,77
10,21,5,49,78
10,22,5,42,67
11,0,3,25,40
11,1,3,26,41
11,2,3,26,42
11,3,4,27,43
11,4,8,38,60
11,5,4,29,45
11,6,4,29,46
11,7,4,29,46
11,8,5,28,45
11,9,3,27,43
11,10,3,29,46
11,11,3,30,47
11,12,3,30,48
11,13,4,32,50
11,14,4,33,51
11,15,4,32,50
11,16,4,33,52
11,17,5,37,58
11,18,4,35,55
11,19,4,34,54
11,20,4,35,55
11,21,8,46,70
11,22,8,40,63
12,0,2,16,25
12,1,2,17,27
12,2,2,17,27
12,3,2,17,27
12,4,2,17,27
12,5,2,17,27
12,6,2,17,27
12,7,2,18,28
12,8,2,18,28
12,9,2,18,28
12,10,2,18,28
12,11,2,18,29
12,12,3,20,32
12,13,3,22,35
12,14,3,26,40
12,15,4,27,43
12,16,4,30,47
12,17,5,33,51
12,18,17,42,58
12,19,39,58,71
12,20,38,57,70
12,21,48,81,103
12,22,43,68,87
