242,82,242
89,62,226
174,32,122
38,192,119
194,153,77
80,176,203
57,160,78
8,192,86
80,17,156
229,233,42
95,31,168
28,114,176
12,172,193
62,6,162
44,150,156
187,5,126
83,25,54
188,37,108
96,119,152
175,36,198
11,244,180
225,156,131
223,123,119
16,233,175
117,189,10
122,106,205
184,12,153
220,119,7
152,184,209
184,101,190
160,152,224
182,31,99
190,162,125
159,216,55
92,87,14
233,83,113
234,137,4
125,33,3
202,95,158
242,68,127
171,219,37
157,71,90
145,196,208
17,7,209
101,82,202
12,44,149
195,241,40
151,173,183
43,116,77
92,82,104
6,97,22
0,212,130
138,240,55
91,22,69
133,84,190
60,193,198
137,101,27
143,89,242
115,141,205
162,109,110
134,138,151
65,58,46
11,3,102
128,3,165
53,163,161
109,156,171
61,32,39
151,138,122
116,153,102
104,93,142
211,203,61
21,181,50
159,122,25
157,226,172
105,25,236
199,188,198
133,91,245
57,29,254
110,244,214
94,215,35
109,159,32
56,110,46
106,248,29
155,227,190
215,203,170
96,142,43
26,38,8
45,71,3
3,254,16
251,51,231
15,167,209
124,230,165
80,205,252
252,146,153
158,192,127
201,140,59
203,129,196
45,13,194
243,89,103
234,176,9
118,4,55
206,83,134
239,165,105
213,159,104
239,119,196
160,35,223
89,215,27
173,55,246
209,90,139
194,81,238
242,116,218
187,126,149
21,227,37
142,22,15
118,19,208
37,72,76
254,192,16
57,77,117
119,75,76
125,22,216
79,33,65
198,12,226
14,172,168
106,60,160
144,150,52
169,228,223
167,225,213
2,220,230
106,92,69
196,252,186
187,200,131
57,211,199
34,93,56
113,161,104
132,125,64
173,113,193
124,52,128
152,98,148
13,58,127
243,232,199
117,136,211
191,51,85
230,160,243
149,143,82
68,34,166
197,164,58
197,116,128
248,172,23
206,133,207
178,39,119
47,25,42
135,144,22
39,42,128
183,13,240
114,37,61
111,65,251
179,123,40
200,132,24
54,233,185
76,228,138
82,211,53
80,81,153
213,197,151
175,206,181
87,74,168
45,77,46
252,253,203
235,220,154
51,174,68
156,45,102
181,238,130
110,97,2
135,133,47
111,222,23
50,251,136
17,192,156
203,218,27
25,10,41
154,80,215
127,23,47
136,69,214
231,97,123
113,88,240
108,237,160
232,89,174
176,78,31
215,180,73
75,31,132
114,199,227
20,7,166
252,24,30
94,80,56
141,7,148
129,42,152
223,165,114
126,207,116
201,240,31
72,74,251
100,222,93
38,38,26
78,97,235
28,72,55
196,10,138
24,97,11
251,133,25
33,42,238
47,22,110
201,124,60
169,71,151
16,182,181
116,210,125
246,18,182
190,235,15
50,25,45
216,198,237
26,105,10
80,116,107
64,154,163
221,16,161
63,171,65
105,172,97
141,42,6
43,82,17
26,206,31
231,54,167
6,48,249
94,203,69
102,74,28
48,80,77
254,32,43
205,64,176
8,226,227
169,102,168
140,13,128
148,19,81
49,93,185
132,127,197
154,241,0
243,80,67
56,16,73
204,42,254
170,45,207
35,168,21
157,134,247
116,149,24
174,223,191
67,23,133
63,154,127
248,25,175
89,80,178
48,6,5
150,59,61
81,149,198
45,15,7
40,138,196
80,71,23
209,65,37
99,42,4
112,243,62
31,171,133
224,167,179
216,125,5
185,7,220
253,178,196
73,231,48
88,95,84
38,240,36
21,216,201
155,158,88
49,221,159
91,102,117
98,105,32
48,253,5
64,122,59
142,129,51
186,211,81
42,82,19
19,68,82
93,207,61
138,17,200
85,161,61
151,124,114
61,17,206
194,208,27
73,220,223
53,224,45
100,178,122
191,48,75
88,172,142
252,230,64
35,250,234
242,238,87
192,11,167
56,91,213
33,92,9
181,188,123
27,175,137
42,4,138
60,145,156
