89,248,116
65,150,175
159,178,196
50,237,73
141,192,230
200,238,97
166,222,71
12,207,197
56,51,127
169,187,249
157,41,107
167,122,163
176,190,93
217,254,36
41,183,199
47,112,102
114,28,127
157,118,31
143,189,181
244,88,216
159,87,252
115,87,88
5,131,109
65,81,42
48,198,139
123,25,186
175,21,163
112,85,152
223,210,236
75,5,254
222,34,2
144,103,190
129,55,25
3,131,149
27,130,15
36,232,109
132,121,44
13,208,43
165,121,0
74,254,149
20,5,168
194,132,177
131,225,98
250,171,147
44,56,39
38,104,23
33,108,220
166,68,194
3,50,237
32,184,92
58,188,34
185,23,136
253,17,227
251,174,65
63,159,136
79,83,94
115,254,204
13,3,127
189,240,81
161,152,212
198,77,31
228,22,118
193,230,228
67,82,11
84,171,45
241,183,178
90,46,227
200,155,84
99,212,153
61,151,138
125,187,37
87,11,154
91,3,9
213,156,196
84,234,143
146,82,11
212,111,176
145,187,135
28,164,203
76,185,197
133,248,119
13,243,20
129,209,22
172,241,222
119,7,35
215,190,165
113,144,178
77,17,254
132,99,201
59,70,184
46,120,172
149,202,74
5,35,16
21,124,26
134,18,249
69,210,150
99,182,197
145,53,31
137,158,27
172,148,216
23,128,100
75,52,55
45,180,116
158,197,56
9,179,8
134,113,87
179,167,218
56,218,171
216,112,214
252,216,86
251,143,174
249,106,16
224,102,101
226,202,184
198,111,20
85,188,43
110,189,108
53,85,254
14,159,220
138,93,167
29,143,168
172,118,27
252,198,35
161,26,25
197,195,178
48,1,45
191,154,127
79,16,21
73,147,190
90,59,190
17,68,102
215,99,64
215,171,216
95,84,197
164,223,171
27,234,156
155,47,48
10,228,181
8,241,176
35,52,135
2,210,35
239,249,73
226,229,158
202,30,66
66,60,46
25,144,147
126,8,145
254,96,2
133,204,14
230,164,164
147,209,21
132,149,190
177,215,15
136,147,66
254,182,25
6,145,182
67,40,136
134,117,53
247,198,115
108,165,67
97,238,97
167,113,70
10,127,128
15,158,136
7,81,123
130,170,169
133,227,158
203,108,60
45,147,91
1,32,173
138,216,103
175,200,44
211,204,122
59,129,67
123,110,179
47,186,30
60,30,129
228,133,254
237,252,126
80,228,102
18,4,35
83,218,27
124,175,76
219,171,60
110,133,63
197,238,120
131,106,219
53,182,82
185,136,15
121,94,246
86,190,152
129,57,216
123,216,98
51,229,218
185,232,218
211,11,176
0,76,123
209,108,76
129,126,19
192,58,246
132,6,204
143,49,65
101,52,132
247,27,59
41,237,218
76,28,33
230,229,241
23,179,68
29,149,161
213,210,135
65,57,64
237,24,110
180,248,100
61,120,164
206,129,2
94,75,77
254,191,28
120,5,14
72,96,67
46,136,89
248,32,215
123,171,114
83,223,51
130,233,228
219,142,97
101,142,15
160,238,221
97,94,62
207,61,143
49,152,80
96,46,195
38,46,48
94,40,99
8,42,156
4,234,207
236,66,228
158,80,101
88,9,0
64,116,139
111,80,41
15,55,0
190,109,77
160,143,146
223,66,164
167,87,42
131,63,138
57,79,170
27,10,145
234,159,101
101,222,57
51,237,11
60,228,210
246,109,114
61,34,226
58,0,195
117,5,238
198,252,175
46,187,78
191,149,136
78,145,129
153,27,5
138,247,238
151,43,25
135,234,9
123,38,19
82,27,127
116,243,190
141,229,212
78,92,113
191,45,86
2,86,215
215,206,0
39,194,92
112,126,36
15,226,40
29,231,134
42,21,83
244,235,105
128,60,174
180,72,7
146,17,239
46,58,98
236,245,84
215,180,37
214,253,233
216,249,126
221,135,132
253,121,8
13,89,135
10,105,213
86,10,139
123,196,237
184,197,173
60,96,222
