0,0,145,45,19
0,1,157,34,23
0,2,172,47,23
0,3,182,53,14
0,4,175,56,8
0,5,174,54,8
0,6,174,48,13
0,7,172,43,12
0,8,170,37,5
0,9,166,39,5
0,10,166,46,6
0,11,165,50,7
0,12,165,56,6
0,13,179,68,16
0,14,210,128,80
0,15,202,92,32
0,16,199,87,21
0,17,194,82,17
0,18,201,93,30
0,19,199,96,27
0,20,197,95,20
0,21,191,90,7
0,22,198,100,12
0,23,202,103,13
0,24,215,114,17
0,25,226,128,36
0,26,228,138,52
0,27,233,150,68
0,28,234,160,78
0,29,235,159,76
0,30,235,159,82
0,31,234,165,106
0,32,241,193,151
0,33,246,211,185
0,34,250,222,205
0,35,249,224,209
0,36,250,228,212
0,37,252,232,217
0,38,252,234,217
0,39,252,232,197
0,40,251,223,168
0,41,247,206,121
0,42,244,190,83
0,43,242,184,55
0,44,240,180,45
0,45,244,187,54
0,46,249,204,89
0,47,250,219,125
0,48,252,228,143
0,49,253,237,169
0,50,253,239,180
0,51,252,244,206
0,52,253,249,226
0,53,253,244,217
0,54,250,240,213
0,55,248,244,227
0,56,246,245,236
0,57,239,244,237
0,58,233,246,239
0,59,229,248,243
0,60,226,249,244
0,61,218,249,245
0,62,222,249,250
0,63,227,252,254
0,64,225,253,254
0,65,197,249,251
0,66,180,248,249
0,67,165,246,248
0,68,156,243,248
0,69,157,244,249
0,70,163,247,251
0,71,176,250,254
0,72,162,248,252
0,73,146,245,249
0,74,133,239,248
0,75,120,233,243
0,76,105,229,242
0,77,87,226,242
0,78,70,214,237
0,79,87,212,238
0,80,41,184,221
0,81,21,166,211
0,82,14,143,196
0,83,11,121,182
0,84,6,103,164
0,85,6,94,159
0,86,10,91,161
0,87,10,86,150
0,88,9,74,137
0,89,13,74,132
0,90,4,62,118
0,91,12,60,118
0,92,13,47,93
0,93,8,32,72
0,94,9,24,51
0,95,8,17,34
0,96,2,7,20
0,97,7,8,18
0,98,3,3,7
0,99,6,6,8
0,100,5,5,7
0,101,5,5,7
0,102,3,3,4
0,103,3,3,3
0,104,3,3,3
0,105,13,13,13
0,106,4,4,4
0,107,9,8,12
0,108,14,15,15
0,109,7,8,10
0,110,16,17,21
0,111,10,10,16
0,112,7,7,9
0,113,5,5,7
0,114,7,7,9
0,115,8,8,10
0,116,13,13,15
0,117,8,8,10
0,118,5,5,6
0,119,7,7,7
0,120,4,4,6
0,121,5,5,7
0,122,9,9,11
0,123,9,10,10
0,124,22,25,30
0,125,24,25,29
0,126,32,31,32
0,127,33,33,33
1,0,128,37,9
1,1,137,39,9
1,2,150,44,13
1,3,177,79,45
1,4,162,52,14
1,5,162,53,14
1,6,159,47,14
1,7,160,29,11
1,8,159,25,7
1,9,164,25,7
1,10,165,28,6
1,11,164,41,9
1,12,165,59,16
1,13,162,51,5
1,14,175,61,14
1,15,198,86,39
1,16,201,89,39
1,17,196,74,24
1,18,195,75,25
1,19,200,79,29
1,20,201,84,34
1,21,201,84,24
1,22,190,74,7
1,23,193,77,8
1,24,202,83,8
1,25,222,101,19
1,26,229,120,32
1,27,231,131,43
1,28,229,127,36
1,29,228,127,33
1,30,231,131,40
1,31,236,137,54
1,32,237,155,91
1,33,242,179,132
1,34,245,197,165
1,35,247,204,181
1,36,245,205,184
1,37,249,220,198
1,38,251,226,199
1,39,250,222,175
1,40,252,220,156
1,41,251,210,122
1,42,247,192,74
1,43,243,182,42
1,44,243,177,34
1,45,243,180,38
1,46,243,191,55
1,47,246,203,87
1,48,250,215,114
1,49,252,229,146
1,50,252,232,156
1,51,252,233,168
1,52,252,243,203
1,53,252,239,202
1,54,247,230,191
1,55,240,228,205
1,56,236,229,207
1,57,227,233,220
1,58,220,235,224
1,59,222,242,236
1,60,219,243,239
1,61,214,246,243
1,62,221,250,250
1,63,221,252,252
1,64,212,251,250
1,65,199,250,251
1,66,193,250,251
1,67,184,251,251
1,68,176,248,250
1,69,175,249,251
1,70,184,251,252
1,71,195,252,253
1,72,184,252,252
1,73,166,249,251
1,74,154,244,248
1,75,134,237,245
1,76,100,229,244
1,77,88,231,248
1,78,79,215,239
1,79,81,209,237
1,80,45,190,225
1,81,24,164,213
1,82,15,133,195
1,83,5,108,174
1,84,7,102,165
1,85,4,91,161
1,86,8,89,161
1,87,8,82,151
1,88,10,81,147
1,89,7,70,135
1,90,7,69,134
1,91,12,61,114
1,92,7,39,87
1,93,10,31,66
1,94,4,23,52
1,95,5,16,36
1,96,7,13,26
1,97,4,6,14
1,98,6,6,11
1,99,14,14,18
1,100,5,5,8
1,101,6,6,8
1,102,3,3,4
1,103,5,5,5
1,104,4,4,4
1,105,7,7,7
1,106,20,20,20
1,107,10,10,10
1,108,27,26,32
1,109,14,15,17
1,110,11,12,14
1,111,7,8,10
1,112,8,8,9
1,113,4,4,7
1,114,16,15,19
1,115,15,15,16
1,116,7,7,8
1,117,4,4,5
1,118,2,2,3
1,119,3,3,3
1,120,5,5,7
1,121,4,4,6
1,122,10,10,12
1,123,8,8,9
1,124,24,26,35
1,125,16,18,26
1,126,19,19,18
1,127,19,19,19
2,0,116,37,6
2,1,134,42,8
2,2,152,46,12
2,3,158,52,17
2,4,158,51,19
2,5,153,46,12
2,6,148,41,9
2,7,149,33,15
2,8,155,22,12
2,9,157,20,10
2,10,161,15,6
2,11,163,19,8
2,12,165,34,10
2,13,163,47,9
2,14,162,51,7
2,15,172,56,13
2,16,183,67,28
2,17,193,74,38
2,18,187,60,20
2,19,191,55,15
2,20,199,60,24
2,21,200,60,22
2,22,197,63,18
2,23,195,57,6
2,24,198,62,5
2,25,204,73,8
2,26,220,92,14
2,27,230,108,21
2,28,228,113,19
2,29,223,106,13
2,30,223,106,17
2,31,226,106,16
2,32,232,122,38
2,33,235,137,68
2,34,238,160,110
2,35,242,179,144
2,36,240,184,152
2,37,242,183,148
2,38,247,209,167
2,39,250,212,158
2,40,250,209,133
2,41,250,199,92
2,42,246,186,62
2,43,239,173,33
2,44,239,172,25
2,45,239,174,28
2,46,243,183,38
2,47,245,192,62
2,48,248,203,87
2,49,250,218,118
2,50,249,217,117
2,51,249,217,123
2,52,249,228,160
2,53,248,227,173
2,54,235,214,166
2,55,222,208,173
2,56,220,207,180
2,57,210,213,199
2,58,201,217,206
2,59,205,229,221
2,60,210,239,235
2,61,212,244,243
2,62,214,246,246
2,63,208,248,250
2,64,200,247,250
2,65,191,250,251
2,66,201,251,252
2,67,194,251,252
2,68,191,251,252
2,69,191,252,253
2,70,199,251,253
2,71,199,253,253
2,72,190,252,252
2,73,179,249,253
2,74,145,242,249
2,75,134,238,247
2,76,103,234,247
2,77,85,226,243
2,78,85,214,244
2,79,73,209,238
2,80,61,188,229
2,81,22,150,207
2,82,12,127,190
2,83,5,101,168
2,84,5,95,163
2,85,22,100,166
2,86,6,81,148
2,87,12,85,151
2,88,8,80,145
2,89,8,73,143
2,90,5,69,138
2,91,7,57,116
2,92,5,39,84
2,93,8,33,68
2,94,3,18,46
2,95,7,17,39
2,96,5,10,25
2,97,3,4,11
2,98,6,7,12
2,99,6,7,12
