184,157,201
170,146,41
4,97,213
51,11,113
184,107,125
56,108,162
13,74,89
216,158,9
11,206,216
85,184,46
138,186,55
201,144,90
214,246,249
174,54,123
189,132,186
58,18,184
61,186,249
44,91,13
29,102,105
181,151,89
154,229,114
51,5,191
177,64,1
149,109,201
254,9,110
22,61,200
220,25,171
248,157,78
147,208,80
50,109,31
229,34,252
40,35,9
126,18,222
42,46,106
20,29,110
94,195,116
43,8,254
7,30,67
53,3,4
60,72,112
66,17,254
19,35,117
188,26,13
162,115,153
56,195,189
102,76,141
192,122,214
153,105,151
223,89,178
159,162,117
105,223,221
156,129,24
119,157,172
41,124,251
99,73,224
181,216,216
155,118,14
198,246,130
79,216,78
55,77,235
194,227,219
124,235,4
226,228,153
7,173,3
188,235,219
24,38,164
251,23,63
253,224,100
254,243,213
148,98,101
99,135,77
185,63,60
90,78,120
55,98,17
231,29,226
73,161,145
92,116,220
226,86,191
101,93,50
239,178,1
145,175,246
182,70,154
31,77,206
237,107,160
15,57,83
212,38,133
41,139,224
112,24,97
145,203,0
19,218,78
86,176,63
91,195,60
94,40,136
103,71,76
26,52,4
89,54,144
11,25,218
73,251,224
39,27,69
90,33,50
83,174,80
210,198,53
27,151,41
144,121,161
48,205,13
131,224,221
41,105,191
155,139,254
179,241,80
132,135,203
152,98,107
95,11,14
136,76,225
106,157,3
219,243,3
136,251,136
141,123,250
52,235,162
106,122,75
20,69,226
236,129,90
83,186,251
202,192,143
180,195,20
173,95,146
242,98,170
56,4,14
120,38,37
104,98,85
210,224,87
1,140,146
205,35,154
209,103,8
182,79,155
184,46,58
135,28,109
196,81,193
184,198,116
113,234,55
134,222,242
163,171,236
113,87,64
119,75,231
254,40,80
171,106,170
237,22,112
71,5,236
214,157,44
80,196,9
24,50,102
158,61,206
176,128,186
132,73,200
126,37,71
42,104,2
48,14,172
189,61,111
81,195,91
34,188,12
12,225,64
86,233,157
58,63,45
78,75,15
80,183,176
159,23,238
131,42,9
124,51,123
53,169,13
46,245,243
77,104,103
177,178,190
30,219,68
3,221,118
92,47,12
59,58,247
90,52,139
59,196,117
188,178,38
124,130,48
174,136,103
164,108,64
127,168,23
131,12,208
99,150,172
117,215,89
138,17,208
0,188,179
182,85,83
87,93,2
94,150,86
24,222,145
104,21,120
230,155,189
91,122,170
67,100,42
25,243,98
62,79,221
194,68,227
146,228,81
146,155,115
65,235,66
15,161,60
45,139,78
23,235,58
5,197,135
44,111,93
100,205,10
103,135,250
97,63,226
167,42,157
214,83,140
212,14,76
139,45,17
194,142,115
57,194,79
11,119,185
153,169,143
184,248,189
193,242,75
228,49,97
119,24,245
112,250,246
114,149,33
103,101,123
132,164,54
134,245,96
127,201,239
180,83,161
89,233,248
165,50,228
167,27,194
2,145,162
43,245,244
120,239,236
221,64,233
249,172,212
18,165,77
125,37,169
18,92,219
61,250,148
125,197,178
182,157,211
165,79,3
248,209,93
245,154,19
54,204,161
172,252,246
112,145,78
90,88,14
150,61,23
128,227,243
251,131,113
254,224,192
114,189,211
199,112,15
172,7,110
234,213,192
78,249,65
91,235,62
197,195,25
34,23,222
185,160,209
225,133,75
178,14,170
241,146,181
97,204,49
43,166,177
90,23,192
215,60,75
210,85,163
56,90,100
59,24,11
192,118,128
82,101,115
68,36,232
36,14,177
159,129,168
192,236,4
70,41,180
47,27,233
107,82,34
155,162,27
112,127,99
209,144,132
120,116,220
91,52,152
192,218,25
167,23,136
232,242,165
148,232,187
224,182,54
72,184,62
75,243,155
54,192,42
111,146,141
118,102,17
218,100,114
82,87,52
209,165,85
73,48,201
114,170,132
74,126,205
127,66,68
4,219,187
146,100,209
165,123,191
54,149,203
30,160,246
246,42,48
5,46,204
157,244,132
176,83,47
172,81,69
48,227,1
114,26,186
158,51,199
76,28,22
169,217,175
1,196,143
88,23,89
29,154,166
100,196,94
31,252,43
138,119,161
16,230,254
87,254,218
178,148,20
75,70,176
51,19,37
90,137,110
42,244,214
27,110,78
225,86,211
69,138,134
66,60,172
119,106,243
147,254,190
200,38,8
178,248,195
206,102,149
246,154,115
107,24,184
145,138,157
42,230,68
112,40,78
56,6,34
122,128,67
39,214,128
198,73,108
33,185,201
177,184,131
70,113,118
16,103,78
159,167,170
111,84,78
26,250,171
15,133,193
184,67,115
193,144,29
236,38,153
80,219,214
115,210,7
194,177,170
32,185,25
233,98,111
104,204,112
11,245,103
219,222,242
118,240,115
111,228,48
166,183,108
87,17,182
195,222,33
170,85,150
38,226,111
135,146,100
216,47,138
129,95,181
4,227,224
13,36,222
177,210,108
254,58,167
199,29,159
250,109,46
74,186,5
77,108,93
138,148,94
177,225,58
30,74,78
210,64,188
217,224,143
230,219,251
59,234,148
112,63,52
236,49,0
110,42,254
8,28,210
233,110,187
164,139,108
182,191,213
31,12,162
32,104,160
28,65,209
200,49,129
203,45,196
198,134,147
88,241,147
153,93,251
177,96,141
171,112,30
92,7,33
174,208,170
207,170,245
80,49,97
80,197,70
73,146,117
235,253,149
64,52,196
204,113,253
247,29,49
67,87,154
77,31,167
99,16,222
177,23,26
142,73,234
123,188,14
245,133,58
48,87,140
250,36,181
207,254,59
254,220,238
115,38,219
129,123,168
234,215,144
65,97,5
237,217,53
85,58,23
200,129,36
97,87,116
253,129,240
249,118,22
12,212,122
38,60,189
253,162,220
249,80,171
229,67,54
154,131,206
10,98,164
223,69,82
77,0,233
84,235,189
82,201,61
175,106,191
234,126,231
90,201,53
45,97,202
46,34,254
99,233,231
8,245,233
147,188,240
245,107,30
60,181,206
243,246,146
229,81,171
211,218,123
162,69,64
57,75,93
205,97,103
39,216,150
172,0,58
8,117,95
46,211,82
58,244,28
205,19,212
208,50,86
125,27,168
50,50,228
23,13,197
78,237,235
142,169,24
185,61,103
206,254,51
100,35,252
62,14,30
8,182,208
159,71,182
52,215,214
88,241,238
129,90,153
113,204,20
169,160,124
92,28,218
62,212,171
46,125,79
47,111,18
64,24,41
0,220,77
116,66,210
220,47,117
50,29,246
217,159,246
97,164,48
127,152,131
130,36,56
78,183,76
132,234,114
250,183,66
150,68,13
120,41,82
128,124,141
236,210,99
6,231,48
124,33,221
184,136,50
134,192,22
30,252,227
80,218,184
108,11,47
212,154,174
79,49,48
251,229,253
138,46,122
73,49,89
200,199,204
248,107,59
195,109,50
13,167,189
217,95,0
233,53,193
15,240,154
75,32,108
208,237,171
231,206,235
107,166,225
151,164,106
160,39,143
218,46,86
137,157,144
51,60,215
163,106,224
247,93,128
185,127,158
254,33,37
80,226,171
198,73,108
49,118,177
180,33,153
150,118,64
200,21,165
160,127,165
215,97,86
127,78,188
54,227,134
239,45,154
239,139,181
244,242,91
64,74,214
126,114,188
216,212,44
34,6,80
5,32,134
197,178,246
23,220,254
56,250,55
37,119,159
217,177,86
142,156,96
56,76,162
39,106,19
201,100,170
132,86,25
106,73,174
177,176,97
172,186,243
176,106,47
97,75,117
124,184,121
162,202,152
170,72,133
138,2,206
50,249,253
150,2,5
53,100,18
109,231,207
235,108,47
80,18,236
93,189,93
32,181,34
55,251,60
183,53,156
35,148,153
73,60,48
177,36,2
254,25,108
33,208,143
30,140,223
23,13,16
205,98,124
10,111,202
180,184,19
67,7,46
254,191,20
21,50,238
13,243,79
111,202,137
240,14,96
132,96,140
142,205,5
87,155,98
245,116,253
165,20,254
237,61,54
105,159,131
130,154,119
150,57,237
254,165,211
124,98,7
116,176,49
173,218,79
127,155,73
47,154,25
226,212,98
9,216,250
114,39,35
130,152,99
137,157,28
216,177,18
209,190,204
78,233,242
7,35,157
35,5,229
152,170,165
210,17,53
36,158,172
55,168,122
171,164,58
165,248,53
118,33,104
64,64,3
185,11,205
247,57,228
207,250,124
222,105,0
65,78,126
86,206,202
243,119,170
216,135,215
57,98,143
235,72,66
127,74,47
115,96,34
160,29,25
120,79,110
202,4,225
110,224,214
77,12,90
23,78,97
141,16,210
106,243,138
87,54,35
219,82,10
79,52,187
221,124,197
7,89,48
186,110,34
87,59,88
212,122,214
116,135,35
26,152,60
106,225,19
127,30,26
158,148,237
20,30,190
221,211,59
188,133,216
100,134,16
232,8,29
66,124,45
205,249,148
171,91,13
174,238,198
44,60,135
129,125,112
240,197,248
176,53,239
28,100,233
96,196,9
64,193,188
139,106,114
134,66,124
133,206,218
103,145,103
13,1,34
121,31,249
170,90,172
191,109,46
56,114,198
38,202,246
149,32,198
12,18,250
205,46,182
4,110,79
54,224,115
32,200,223
173,70,222
124,169,14
126,251,23
104,37,13
57,183,29
152,34,194
27,34,14
72,35,57
122,77,39
202,107,144
234,207,188
203,95,187
97,118,213
132,218,180
176,182,40
185,126,187
194,28,110
115,215,198
222,195,243
103,5,23
7,28,223
140,209,83
124,145,84
122,14,21
57,108,228
118,190,147
5,149,250
112,227,132
74,229,54
199,207,116
2,179,168
229,246,244
132,56,104
6,172,185
0,162,8
142,49,56
249,77,3
192,251,144
222,38,62
25,115,107
30,35,112
246,21,164
115,1,45
39,190,93
242,85,163
67,128,71
54,153,178
155,128,247
50,73,132
63,130,106
74,196,67
108,200,87
8,199,24
235,25,162
201,14,194
148,110,23
134,71,48
139,0,46
211,205,78
140,148,140
94,54,35
123,130,170
202,38,100
168,131,5
202,15,174
9,96,101
246,30,40
0,248,166
116,57,193
242,138,70
194,233,138
220,0,79
107,251,246
209,66,109
190,31,131
243,68,84
81,17,43
87,151,127
205,188,158
152,3,64
30,16,76
237,118,23
141,6,218
213,157,93
229,115,81
2,79,227
70,10,81
80,90,47
172,58,231
62,166,149
183,229,139
157,83,187
195,206,28
114,85,184
74,113,9
76,12,253
93,167,3
92,224,38
156,154,129
232,134,102
175,171,171
57,74,215
66,101,43
144,135,171
78,185,156
43,188,214
143,231,226
141,169,211
185,237,248
49,205,62
205,143,19
187,145,206
206,165,107
158,222,182
254,47,118
135,101,120
247,103,65
128,129,126
166,189,13
239,145,214
211,39,92
136,143,200
82,200,13
33,25,61
206,78,92
12,20,101
245,249,220
214,244,63
244,177,243
56,153,89
175,64,29
153,207,51
133,36,114
250,91,199
132,86,93
22,237,34
24,238,221
68,124,108
27,250,48
125,168,237
74,157,150
28,142,16
249,17,32
103,240,75
19,46,158
177,231,91
27,78,222
242,135,13
1,89,244
27,254,199
200,156,75
240,97,193
84,109,114
68,24,189
58,244,58
179,6,48
113,225,56
90,206,26
56,23,136
135,47,134
105,18,26
174,22,229
70,177,120
30,9,243
156,7,47
102,146,180
147,55,53
196,251,90
188,194,135
239,80,67
53,18,228
66,40,38
169,189,244
117,181,70
48,100,242
179,92,218
40,22,46
235,105,112
107,210,27
207,12,223
92,32,10
96,87,110
145,245,74
113,241,51
99,191,77
214,48,114
43,245,0
157,211,104
28,81,111
147,129,147
158,23,226
112,241,219
114,173,131
14,241,108
16,96,154
246,104,103
153,251,146
167,204,172
226,159,158
157,176,1
152,122,9
77,16,135
232,193,188
182,167,147
31,76,205
7,57,47
55,221,142
158,236,188
69,16,140
238,192,216
189,13,66
67,27,210
176,82,185
221,192,133
168,242,246
82,148,180
5,111,79
104,0,125
48,52,89
217,75,57
71,217,227
204,119,82
147,168,115
92,42,62
1,9,171
207,215,243
212,17,220
20,135,87
81,168,55
94,165,172
141,41,22
85,45,37
174,30,84
89,86,241
16,9,11
48,183,231
191,216,254
89,114,235
245,165,80
177,254,67
13,29,244
102,70,65
22,74,126
147,203,103
20,107,155
148,181,84
173,103,1
88,75,183
163,83,8
37,164,231
75,52,128
221,215,11
98,97,152
198,100,114
8,83,157
238,251,191
137,40,28
88,184,1
17,220,50
93,249,16
65,195,192
85,33,0
83,90,208
40,228,207
57,179,28
39,180,96
246,54,29
117,158,0
30,63,93
129,51,168
83,101,165
82,13,210
207,87,69
42,70,35
237,96,190
70,253,16
127,190,128
184,227,127
117,52,197
210,172,73
67,72,3
23,156,44
49,101,155
46,14,22
202,64,139
93,171,99
120,152,14
9,1,70
249,208,245
203,128,137
16,164,238
120,106,39
235,131,208
42,244,132
120,177,85
96,209,137
207,58,211
70,90,94
244,1,162
70,92,87
252,247,5
135,85,150
163,60,222
112,120,166
111,184,85
161,250,63
77,113,44
85,10,56
193,228,206
154,152,11
161,131,151
16,131,232
52,244,137
181,54,108
105,218,29
192,90,215
15,191,212
96,221,92
195,124,244
26,56,115
23,195,140
148,169,150
152,152,254
179,245,206
120,7,197
228,25,193
15,137,155
35,66,165
19,94,133
218,91,219
124,185,25
249,133,154
23,253,126
124,17,66
209,25,239
194,245,145
96,208,4
229,142,211
246,88,74
161,101,209
202,134,35
178,181,126
161,232,114
12,49,109
49,237,170
71,29,250
71,27,71
226,107,44
199,75,237
190,99,190
170,136,26
253,146,106
186,137,229
128,253,114
232,118,8
189,52,130
191,176,247
70,171,5
246,196,94
65,49,206
240,191,41
79,189,21
192,211,43
212,93,94
46,2,122
130,21,168
100,192,195
241,4,123
78,96,246
204,24,119
100,86,197
6,48,102
97,70,4
161,20,61
240,87,107
97,208,194
25,200,102
175,57,16
86,133,108
215,17,216
239,113,187
149,163,243
238,33,174
173,161,6
235,3,127
210,228,78
56,109,14
203,51,149
220,64,35
16,246,236
112,137,172
132,183,75
249,96,131
229,91,240
98,152,237
13,56,55
120,159,43
236,43,154
34,0,82
24,118,95
152,233,179
166,2,27
190,73,209
91,229,177
137,181,47
168,227,58
241,130,142
245,213,214
95,16,184
199,65,228
181,17,135
129,23,204
177,114,251
217,34,53
134,246,135
239,157,71
