164,88,240
86,73,109
73,165,219
77,36,217
109,210,104
179,155,192
111,89,183
37,231,162
128,64,108
141,53,107
146,205,185
12,20,121
252,43,8
65,140,23
163,55,126
170,41,159
170,251,181
149,110,95
40,79,197
229,10,66
9,125,21
215,234,21
209,155,5
24,86,152
54,245,140
240,27,6
109,114,79
190,28,254
222,67,17
113,109,25
102,84,181
196,131,73
101,44,210
190,219,203
53,89,77
19,73,236
187,143,200
223,208,120
129,63,150
78,168,181
114,90,141
198,226,201
30,253,5
88,49,134
3,64,211
173,207,47
243,124,51
189,90,190
146,212,200
136,53,5
37,188,36
21,241,30
22,86,219
202,229,252
36,60,226
68,221,121
11,142,8
204,148,10
238,41,188
190,41,175
56,21,249
157,193,54
148,167,152
129,78,177
27,221,197
115,208,41
111,227,181
252,84,13
207,32,48
210,64,167
52,73,208
233,173,104
221,43,217
70,96,35
37,183,218
83,233,52
76,199,37
47,30,52
65,163,155
119,88,227
106,29,44
157,125,154
233,203,36
192,244,243
152,37,210
90,25,233
144,98,8
152,30,92
242,60,237
202,16,244
25,227,249
58,95,118
189,78,199
90,121,201
156,80,91
203,59,221
252,66,123
27,66,91
234,87,148
54,219,249
21,2,62
12,69,220
42,226,47
167,50,81
110,221,145
163,202,239
4,81,90
64,71,7
73,226,54
131,189,192
128,221,237
115,122,50
230,227,242
202,244,174
143,27,94
195,47,242
178,67,210
50,3,27
170,76,138
71,105,84
79,116,74
130,156,210
16,44,142
204,228,47
243,204,128
248,61,116
194,26,230
91,148,54
193,45,222
93,93,142
36,225,224
124,50,95
232,118,31
163,78,57
139,74,14
39,150,157
220,18,40
38,16,181
38,105,187
159,130,214
230,180,148
115,163,112
190,219,232
4,210,136
191,92,120
148,74,25
232,151,106
174,172,116
217,50,147
1,43,16
72,180,246
112,117,191
234,227,182
164,206,7
182,80,136
17,232,127
238,179,149
252,68,49
253,117,202
136,222,67
152,141,35
194,25,173
144,117,88
213,129,7
196,242,230
21,245,131
65,201,186
151,69,155
242,153,165
54,85,237
49,53,209
156,36,80
48,145,231
13,194,122
111,85,105
24,67,202
216,35,240
29,35,219
76,248,65
220,195,18
149,13,92
194,33,134
187,44,36
63,233,184
199,251,56
116,3,208
103,143,112
233,76,65
171,1,9
133,91,240
177,137,82
65,209,157
45,12,15
120,215,6
207,149,24
76,223,175
48,126,103
62,37,37
50,213,223
188,239,47
43,112,199
75,43,24
72,113,88
82,191,185
240,55,248
36,148,84
155,140,201
160,233,117
148,188,156
161,93,10
222,243,125
213,242,126
27,45,162
119,219,144
7,114,13
151,15,108
219,92,7
75,229,0
136,207,124
99,45,127
96,107,169
245,227,204
215,99,54
29,117,35
108,168,132
162,60,8
73,77,69
54,186,59
234,29,236
97,176,214
203,178,163
198,237,125
192,233,64
32,172,156
183,207,17
40,63,18
39,225,6
150,239,208
251,79,124
221,28,126
248,65,168
7,106,29
113,108,182
137,152,45
234,117,131
53,73,250
136,235,97
123,125,11
43,53,168
68,215,177
149,149,74
50,224,238
109,164,35
181,55,212
164,10,162
221,209,58
179,103,103
18,227,70
185,196,190
188,28,163
205,205,93
1,113,133
80,183,7
57,160,244
75,137,119
13,192,183
239,175,132
249,135,56
86,16,37
82,197,254
147,37,87
199,18,193
117,95,4
41,143,202
11,6,47
178,248,172
201,120,224
159,2,201
1,120,4
11,225,155
210,158,202
206,11,145
190,16,118
36,247,216
32,249,189
22,169,124
217,185,246
57,220,19
169,70,2
131,115,214
68,35,133
124,97,33
205,232,183
55,132,39
246,193,213
181,251,202
40,117,39
173,63,225
143,119,173
44,17,9
75,218,101
198,67,165
10,26,206
95,72,131
206,100,96
98,19,190
62,103,52
128,31,53
66,198,176
237,208,107
97,176,219
161,78,170
202,198,20
106,39,122
55,242,96
90,243,3
64,15,109
117,109,100
219,194,221
34,71,58
238,193,153
87,225,35
18,164,217
229,108,210
25,242,55
127,137,103
94,205,99
176,115,175
5,90,193
21,163,66
213,163,227
61,18,225
8,100,39
105,144,84
252,160,208
27,155,96
73,163,116
82,161,27
244,184,42
149,51,30
105,132,13
244,224,226
92,72,1
237,4,181
244,232,115
148,74,221
199,28,200
206,42,150
197,167,104
224,110,9
100,45,250
83,199,110
74,41,209
142,238,182
155,68,28
196,29,175
199,92,232
197,7,140
129,112,119
126,176,27
232,2,229
13,215,187
76,158,29
39,176,107
105,88,235
114,63,17
253,137,195
148,128,244
186,27,135
9,99,84
161,243,176
216,174,159
50,204,19
6,29,67
74,197,185
240,78,227
6,147,24
129,193,241
80,117,222
31,223,165
1,232,181
21,59,47
237,194,9
6,239,158
70,106,89
184,95,44
22,0,228
241,121,168
185,114,10
243,37,16
164,147,238
209,9,64
95,241,6
98,40,120
34,241,165
8,175,174
104,12,139
71,143,214
231,55,28
189,195,74
172,241,32
54,233,188
8,93,64
20,234,103
169,241,186
92,72,55
253,25,203
49,178,61
52,86,10
54,1,112
159,160,200
184,191,48
183,92,36
154,177,228
228,160,129
145,26,116
82,82,80
244,63,27
122,131,104
65,109,182
13,46,248
3,246,103
140,201,26
51,221,156
218,26,49
132,151,141
169,54,16
13,118,78
249,79,168
76,84,121
10,206,88
206,38,251
154,63,33
34,83,240
199,175,71
180,61,98
194,54,154
246,163,168
181,16,15
134,218,69
63,216,248
85,150,96
87,221,229
164,79,250
26,128,234
213,192,167
6,116,74
21,123,30
248,166,148
100,42,83
104,182,186
152,42,169
114,165,69
147,77,213
209,36,208
171,210,7
113,54,234
132,166,73
162,148,192
126,143,24
51,10,222
84,117,32
51,179,140
31,88,2
87,212,178
188,241,223
215,193,203
7,37,29
230,212,222
219,229,24
69,63,184
151,90,144
162,28,135
156,197,74
132,150,254
79,97,189
240,55,81
26,212,25
158,162,69
19,33,37
94,131,65
60,244,23
29,23,194
215,62,100
218,8,199
83,2,150
100,242,174
107,193,229
181,206,1
1,69,115
94,251,75
52,7,54
23,67,91
113,127,35
93,240,47
160,90,33
77,17,96
128,132,27
151,54,101
123,220,229
117,174,227
159,113,9
155,197,247
56,169,206
230,100,60
72,125,211
139,108,165
117,74,168
160,133,252
85,190,39
15,41,2
152,93,249
149,161,89
5,16,9
18,171,161
43,209,237
184,20,121
139,70,68
129,249,71
196,174,240
38,42,140
48,18,109
48,249,45
233,229,14
196,201,173
216,35,11
64,179,135
31,69,98
111,20,231
47,85,139
187,80,143
119,20,52
245,154,170
198,195,44
243,172,134
74,149,204
252,241,142
141,125,27
178,72,99
164,113,58
103,135,191
253,102,253
186,151,239
33,19,232
245,20,213
46,58,111
247,111,92
113,167,121
43,188,6
29,237,113
64,59,30
18,15,164
157,22,29
157,60,43
187,130,214
133,151,159
208,53,43
49,188,123
127,16,131
65,213,37
171,197,35
5,0,76
222,28,24
178,158,82
174,244,236
154,175,245
159,84,199
242,59,166
119,187,5
132,231,156
66,116,110
49,248,128
239,34,247
134,196,242
87,238,93
104,16,69
21,92,96
118,9,229
11,215,202
83,109,41
19,239,249
180,172,23
80,16,26
139,242,197
90,110,29
230,141,5
11,245,177
116,188,243
35,172,189
81,18,95
140,60,27
72,50,105
126,98,125
55,27,38
103,106,198
22,118,106
73,103,28
180,230,19
198,10,39
225,177,22
13,154,223
224,10,87
58,141,244
201,234,74
15,82,94
29,143,11
25,106,198
186,164,243
221,250,100
118,137,122
185,22,127
221,212,143
205,160,174
239,88,48
79,119,121
56,130,175
30,6,20
223,93,101
206,111,27
101,108,112
34,51,5
89,137,3
251,253,118
168,55,181
106,100,106
66,30,18
7,240,230
247,26,13
4,214,26
56,243,201
177,87,90
29,247,148
147,104,115
125,100,245
68,15,142
146,176,85
158,26,34
172,164,107
28,116,62
179,145,44
2,239,9
61,52,169
106,180,112
156,184,143
70,16,24
10,159,232
211,35,48
206,25,126
169,105,202
215,1,72
2,154,145
106,42,94
247,215,97
142,252,168
92,68,137
56,240,101
125,38,115
27,175,90
91,228,59
191,139,159
248,253,67
235,201,195
45,241,241
3,222,195
251,168,223
241,251,249
114,89,239
248,18,194
96,5,89
185,96,90
144,235,54
184,40,32
164,33,144
247,134,35
110,213,162
209,214,79
147,76,114
207,189,23
60,70,99
117,147,251
173,178,173
96,156,35
39,234,118
160,128,170
42,33,201
224,90,220
83,205,95
187,19,9
218,244,226
86,142,50
137,127,129
204,51,115
135,242,55
190,201,55
50,151,63
209,55,25
163,68,21
31,196,200
217,10,189
137,67,234
158,240,11
98,237,185
58,115,90
64,43,47
56,167,193
152,217,18
136,7,203
250,37,97
186,223,135
32,8,12
92,93,52
215,133,136
245,84,168
193,102,44
65,31,89
64,221,49
113,20,188
86,161,5
9,165,67
82,247,48
42,231,184
102,221,73
244,35,164
70,64,168
203,137,12
13,62,179
211,228,234
187,108,165
98,164,233
104,234,123
133,218,220
203,153,145
243,63,79
179,9,92
173,222,169
1,227,86
55,236,95
