0,0,9,18,43
0,1,17,33,91
0,2,10,14,25
0,3,5,7,2
0,4,26,26,80
0,5,35,60,201
0,6,5,10,23
0,7,5,6,6
0,8,13,20,65
0,9,20,33,113
0,10,30,44,176
0,11,35,70,209
0,12,23,38,122
0,13,4,5,0
0,14,5,5,1
0,15,8,9,4
0,16,6,7,5
0,17,18,21,14
0,18,20,20,9
0,19,11,11,3
0,20,38,27,14
0,21,9,8,2
0,22,10,13,8
0,23,9,10,5
0,24,11,12,5
0,25,17,13,8
0,26,25,17,11
0,27,11,13,9
0,28,12,9,4
0,29,19,13,5
0,30,22,16,8
0,31,26,21,9
0,32,33,24,8
0,33,17,15,10
0,34,16,14,10
0,35,23,18,9
0,36,41,31,14
0,37,29,18,13
0,38,19,11,5
0,39,10,6,2
0,40,11,7,3
0,41,15,10,6
0,42,17,11,6
0,43,12,8,4
0,44,21,12,7
0,45,57,28,12
0,46,88,42,19
0,47,89,46,16
0,48,88,46,12
0,49,56,33,7
0,50,26,18,7
0,51,11,6,3
0,52,7,4,1
0,53,22,15,8
0,54,11,6,4
0,55,9,6,4
0,56,10,6,3
0,57,25,15,7
0,58,26,14,7
0,59,52,32,10
0,60,59,35,11
0,61,71,42,9
0,62,76,40,9
0,63,58,31,9
0,64,52,31,7
0,65,80,47,9
0,66,64,37,10
0,67,53,27,7
0,68,70,34,9
0,69,72,39,7
0,70,84,46,8
0,71,109,58,11
0,72,128,67,10
0,73,62,37,7
0,74,43,29,8
0,75,33,22,6
0,76,15,13,3
0,77,11,14,3
0,78,5,7,1
0,79,3,4,1
0,80,4,4,1
0,81,4,5,2
0,82,5,7,7
0,83,2,5,7
0,84,4,7,10
0,85,4,7,9
0,86,3,7,12
0,87,2,6,10
0,88,4,12,15
0,89,8,15,40
0,90,11,21,46
0,91,32,52,199
0,92,8,20,52
0,93,15,29,60
0,94,14,46,135
0,95,45,97,243
0,96,61,111,252
0,97,45,85,222
0,98,64,117,254
0,99,46,79,232
0,100,36,75,229
0,101,59,113,250
0,102,71,131,253
0,103,64,120,247
0,104,41,94,221
0,105,47,104,247
0,106,22,54,203
0,107,2,18,91
0,108,5,29,124
0,109,35,93,241
0,110,64,138,252
0,111,68,138,254
0,112,67,133,254
0,113,63,127,254
0,114,59,119,254
0,115,50,103,251
0,116,45,85,235
0,117,46,67,209
0,118,27,34,93
0,119,18,25,62
0,120,11,18,40
0,121,6,16,39
0,122,8,14,28
0,123,7,17,46
0,124,2,6,19
0,125,3,7,21
0,126,1,4,15
0,127,1,4,15
1,0,6,11,16
1,1,17,31,79
1,2,15,25,40
1,3,3,5,1
1,4,32,31,58
1,5,41,54,123
1,6,13,13,15
1,7,4,4,0
1,8,18,22,77
1,9,27,35,99
1,10,45,73,236
1,11,31,52,165
1,12,21,29,63
1,13,5,7,6
1,14,11,16,15
1,15,9,12,7
1,16,7,8,5
1,17,5,6,2
1,18,9,10,6
1,19,9,9,3
1,20,28,22,10
1,21,6,7,2
1,22,7,7,2
1,23,15,16,5
1,24,15,13,6
1,25,17,15,10
1,26,14,10,4
1,27,26,24,23
1,28,24,21,15
1,29,29,28,40
1,30,33,25,11
1,31,26,21,18
1,32,24,17,7
1,33,28,20,10
1,34,41,26,8
1,35,35,23,9
1,36,28,17,5
1,37,60,39,8
1,38,36,22,9
1,39,24,14,7
1,40,10,5,2
1,41,11,6,2
1,42,26,16,9
1,43,30,19,8
1,44,34,21,11
1,45,76,39,11
1,46,80,43,15
1,47,54,32,9
1,48,51,32,8
1,49,38,19,4
1,50,40,24,8
1,51,16,9,5
1,52,8,4,2
1,53,22,15,6
1,54,10,7,4
1,55,13,10,6
1,56,10,6,4
1,57,25,15,7
1,58,37,20,9
1,59,71,37,11
1,60,92,46,11
1,61,66,34,12
1,62,68,37,11
1,63,36,20,5
1,64,51,29,8
1,65,83,51,11
1,66,106,64,12
1,67,71,39,7
1,68,68,36,10
1,69,60,35,6
1,70,89,51,7
1,71,126,71,8
1,72,121,66,9
1,73,91,53,9
1,74,54,34,7
1,75,48,31,7
1,76,12,11,2
1,77,8,12,12
1,78,5,7,1
1,79,4,5,0
1,80,3,4,0
1,81,8,8,5
1,82,3,4,4
1,83,0,4,5
1,84,2,5,7
1,85,2,4,8
1,86,13,22,54
1,87,9,15,29
1,88,2,8,12
1,89,1,4,8
1,90,10,21,36
1,91,14,28,62
1,92,16,25,55
1,93,18,33,76
1,94,25,47,116
1,95,21,49,171
1,96,31,63,192
1,97,50,54,100
1,98,45,68,152
1,99,35,66,183
1,100,42,77,232
1,101,36,69,224
1,102,48,93,241
1,103,45,82,224
1,104,26,47,127
1,105,38,80,213
1,106,24,51,195
1,107,3,16,79
1,108,4,26,114
1,109,33,80,239
1,110,56,126,248
1,111,72,145,254
1,112,71,139,254
1,113,67,132,254
1,114,63,124,254
1,115,57,112,254
1,116,40,80,225
1,117,26,36,105
1,118,23,40,111
1,119,36,43,129
1,120,27,43,133
1,121,12,21,60
1,122,2,6,18
1,123,4,10,27
1,124,3,7,19
